1,2,3,4,5,6,7,8,9
-1.0932,5.4069,4.0165,-0.9810,1.3336,2.3577,1.9495,1.3210,-1.9451
-0.2166,-0.7702,-1.1864,1.6373,0.7533,0.6311,1.2607,0.4921,0.0095
-1.5337,1.7879,1.1858,1.2438,0.6349,0.8601,0.7831,1.2135,0.3506
0.7801,0.8666,0.0365,-1.5198,-0.0810,0.3463,2.0905,-0.0428,-2.2729
0.3790,-0.1772,-2.4266,0.4408,-4.4288,-2.8438,1.1631,1.7547,-3.3541
-2.5473,0.2251,0.2489,-0.5604,3.7494,-0.4637,3.4990,0.0084,3.4094
-3.0244,-0.0815,-0.2552,0.5806,2.7489,-1.4300,4.3235,0.1951,3.1666
0.0375,-1.8156,-0.1517,-0.2622,1.5961,4.7685,-1.4596,-0.1498,0.7097
-2.7357,-1.0791,-2.9570,0.2322,1.3022,-1.0147,1.6229,2.9865,2.7827
-3.6380,2.8753,8.9546,-0.1763,-2.8298,0.4810,-1.3536,-4.4464,2.1218
-1.9593,0.3676,-1.2742,1.2242,-2.9334,-4.2868,1.5072,1.6739,0.1470
-1.1468,1.5998,2.6745,-0.9080,-0.4910,1.1488,-0.2571,-0.3949,0.0399
0.1958,0.4967,-0.0308,-0.9538,2.9631,2.4675,-3.0523,1.4640,2.0256
-3.0813,2.3031,8.1973,0.4244,0.0790,1.3790,-0.6887,-4.6844,3.1941
-0.8989,-0.4363,1.0408,0.5199,0.9459,0.4626,-0.9516,-0.8254,2.1769
-0.4809,-0.9131,1.1988,-0.1339,0.0730,1.4561,1.0159,-1.8021,0.1842
-3.3859,2.2674,7.3982,-0.3352,-1.5241,-0.0865,0.0625,-4.0582,2.3927
-2.3055,-1.7974,-3.1649,2.1771,0.8572,-1.5824,0.9716,2.3449,2.9759
0.0067,1.8042,3.1143,-0.6196,-1.7124,0.3471,0.1839,-1.5170,-1.6721
-1.6351,-1.0656,-1.2511,1.5434,-0.9235,-2.0705,0.9395,0.6093,1.4318
-2.1208,-2.7332,0.5927,-0.9363,2.1617,-0.4445,1.3516,-2.7529,4.5749
-1.9020,2.0139,0.9933,1.9981,0.2149,-0.1500,0.8117,1.6186,0.6011
-0.2236,1.6047,0.3748,0.5024,1.9217,0.8814,-0.8782,1.4786,0.8139
-2.6917,-1.9120,-1.8353,0.4382,0.4281,2.9000,2.3034,1.8806,0.8826
-0.5957,-0.5113,0.1114,0.8332,0.6319,1.3215,0.6128,-0.1447,0.4276
-1.2393,-1.2601,-1.6550,-0.6240,1.1308,0.8605,0.3248,1.3559,1.6180
-1.9772,1.2366,5.0783,0.2139,0.9385,2.0806,-0.9501,-2.6914,2.4982
-3.1933,-3.0049,-0.4910,0.8527,-0.2351,-1.1533,-1.1956,-0.5452,5.0718
-0.5056,0.6372,0.3582,0.3490,-1.1709,-0.4819,0.3024,0.4140,-0.6106
0.9981,0.0905,1.7650,-0.9831,-1.3212,0.5370,3.1332,-2.8931,-3.0403
-1.7691,0.3154,0.1949,-1.0608,0.4902,-1.2193,1.9599,0.2289,1.3530
-0.3289,-0.1591,0.4043,0.4912,0.5877,1.6289,0.0685,-0.0675,0.1675
-1.8188,-1.8182,0.9136,0.4141,-2.5750,-1.4337,-1.4444,-1.5073,2.1619
-0.7482,2.0058,2.5128,-0.2279,0.6423,0.7945,0.9901,-0.5562,-0.1532
-0.9034,0.7116,2.6683,-0.7069,1.7652,1.1378,-1.4835,-1.3176,2.5096
-0.1840,1.4273,-0.3068,-0.0915,-2.8179,-1.9149,0.5010,1.4758,-2.1536
-0.0197,-0.4158,-0.1048,1.0256,-2.5208,-1.6747,-0.1336,-0.4156,-0.8307
1.6060,0.3807,-0.8685,0.4759,0.1222,-1.5646,-0.3936,0.1063,-0.8493
-0.9310,-1.0609,-2.0928,-0.7757,-0.6019,0.3435,0.7188,1.8125,-0.0720
-1.7253,4.0075,6.8754,-0.1915,-0.1871,2.8777,-1.5652,-1.7114,0.3486
1.9723,0.1017,-3.6418,0.0958,2.9147,0.6161,1.2527,2.6109,-1.3627
-2.2847,0.9836,2.9718,-1.1387,0.3049,0.9369,-2.7201,-0.2364,3.1892
-1.1639,3.3093,4.6598,2.2497,-0.2653,0.1421,-1.0042,-1.0717,0.5500
-2.2244,2.1585,-1.0701,-0.0004,-0.1834,-1.0435,2.2320,3.6978,-0.2803
0.3310,0.2048,0.0744,-0.5234,0.9315,0.5699,-1.5746,0.3555,0.7701
0.4457,1.7873,-0.5259,-0.7659,-1.2334,-1.6245,2.2279,1.2150,-2.6956
-1.1988,-2.1510,0.8183,0.6294,0.8701,0.3031,1.3798,-2.6350,2.2727
0.0862,2.0193,2.2113,-0.6629,-0.4423,0.0736,0.7947,-0.7015,-1.3282
-2.0766,1.9781,1.0859,0.7888,0.3663,-0.7782,1.6098,1.2079,0.8072
-1.0745,-0.4613,-1.9614,1.6658,0.3661,-0.2876,1.1910,1.9392,0.5079
0.3805,-1.7813,-3.7758,1.5119,-3.4897,-1.7973,0.0766,2.1579,-2.0941
-2.7924,3.2008,8.4133,0.2628,-0.0571,1.1494,-2.5980,-3.8215,3.3756
-1.3239,-2.3341,0.4845,-1.7733,0.3907,0.3254,2.3199,-2.5365,1.6130
-1.0436,1.2263,2.0494,0.7002,2.7266,2.1674,-0.9344,-0.0206,2.1967
-3.0351,2.5217,1.0989,-0.6539,-0.0793,-2.5561,2.6680,1.5714,1.2755
-1.6491,-2.5064,-0.2166,1.1665,1.9012,-1.8492,2.1420,-2.4289,3.9002
-0.7035,-0.8947,-1.3674,-0.3979,1.1699,0.0965,0.6184,0.8129,1.2604
-0.7118,2.1406,3.7757,0.1247,0.1306,1.0198,-0.0099,-1.5014,0.0492
-2.1670,1.2480,4.6374,0.3035,0.0737,0.6846,-1.1123,-2.3240,2.5820
0.5940,0.3066,0.7864,-1.1161,-0.7923,1.4765,1.4755,-0.7898,-2.3358
2.1592,1.9620,0.2426,-0.0364,1.4194,1.4677,-0.2459,0.7011,-2.3193
-1.6148,1.4985,1.8749,0.5507,-1.7543,-1.0629,0.3963,0.0513,0.0191
-1.1796,-1.0832,-0.9177,0.1621,0.9849,2.6149,1.2168,0.9375,0.4031
-0.2654,3.2455,0.4832,-0.9061,-1.7849,-1.3954,1.8323,2.0912,-2.9577
-1.4340,-1.1377,0.9172,-0.7020,2.4605,2.4168,-1.5011,-0.5735,3.4918
2.7441,4.3044,-0.3803,-1.0578,-1.6758,-0.9283,3.1023,2.2016,-6.9844
-2.3459,0.3207,3.8774,0.4493,1.3543,2.1133,-2.4520,-1.7047,3.9710
-0.9329,-0.3913,-0.0785,2.3174,1.0225,1.5469,1.3909,0.2019,0.4320
-1.0611,3.4307,1.8685,0.9689,0.1618,-1.0647,3.2953,0.7070,-1.4327
-0.0918,0.5719,-0.5601,-0.0929,0.9698,0.0446,2.2176,0.6036,-0.6988
-3.9533,0.7931,6.8281,-0.5401,0.1874,2.5039,-1.4171,-3.6623,4.3373
-0.9015,1.4671,-0.0500,0.6923,-1.4910,-1.7556,2.0915,1.1529,-1.3340
0.0201,1.5813,0.5966,0.1356,0.2970,-0.6559,-0.5557,0.7630,0.0122
-0.5317,-1.4302,-1.7399,1.2596,-0.4220,2.2719,0.1293,1.4751,-0.5401
0.5144,0.4578,0.4062,1.6124,-0.4425,1.1618,2.1425,-0.4564,-2.3629
-0.7103,-0.6155,-1.3876,0.0269,1.1672,0.1496,0.8756,1.0588,0.9671
-5.0419,-1.6874,-1.0827,-2.8502,-0.6647,-3.1591,-0.4413,1.7331,5.9570
-2.4411,1.9282,2.5435,-0.0197,0.7826,-0.8883,1.5293,-0.3105,1.8957
-2.3067,-1.8121,0.3762,-0.9763,2.1917,2.5403,-0.8265,-0.2313,3.9072
-0.2560,-0.3705,1.3008,0.0640,0.7862,0.6441,-0.3361,-1.4898,1.1950
-4.1568,-0.9855,5.6311,0.4853,-0.2458,1.9080,-0.5658,-4.2299,4.7356
-1.0771,-0.8478,-1.1146,0.4222,-1.4219,-0.2286,-0.4722,1.2273,0.3715
-2.6530,-3.2674,0.4058,2.1291,2.1443,-0.3457,1.8842,-2.8581,4.9730
-0.6185,0.1793,0.7162,0.7352,0.8259,2.4427,-1.1255,0.5420,0.6702
-2.1606,3.4309,4.2348,0.1201,0.0461,-0.3404,1.1933,-0.6112,0.6517
-0.7685,0.1600,0.3216,-1.6160,0.0138,-1.3570,1.7689,-0.5565,0.4288
-0.4114,2.0033,-0.6290,0.1484,-2.4607,-2.0168,1.1788,2.2848,-2.3648
-1.9117,1.6556,2.3340,-0.4163,0.1344,-0.6789,-0.9217,0.0726,2.0964
0.0304,0.1242,1.7524,1.8649,3.0666,2.6000,-1.2915,-1.1749,2.0448
-0.0399,0.3465,1.2613,0.1151,0.4563,1.8429,0.1078,-0.6370,-0.3391
-2.1143,-1.4705,0.0844,-1.9291,1.6654,2.7292,0.0321,0.2132,2.6352
1.5292,1.4850,0.1635,-1.2183,0.6640,-1.0900,0.0121,0.0279,-1.1218
0.4244,1.0712,1.4353,0.0804,3.5155,0.9405,-2.1306,-0.4219,2.5228
-2.7558,-0.2356,-1.9569,-1.6205,-0.9761,-3.4064,1.8044,2.2561,1.8802
-1.0464,0.3742,-0.6114,-2.3181,-2.8096,-1.7787,-0.0306,1.4491,-0.7395
-3.3524,0.1753,1.5737,1.5200,1.6578,-1.5210,1.9651,-0.7609,4.0823
-0.4849,-2.6539,-2.0628,-0.0959,-0.3639,3.4967,-0.3650,1.0739,-0.2462
-1.2737,-0.2841,-4.0989,-0.0366,-3.6858,0.0578,2.0796,4.8967,-3.4410
-0.4108,-1.9533,0.2646,-1.0460,4.1414,1.4997,-0.2313,-1.9122,3.9432
-0.1574,-1.0925,-2.0607,-0.2636,-1.1717,-2.0990,1.3561,0.5829,-0.3583
-1.1420,0.4050,2.3555,0.0295,0.6715,2.8293,0.5649,-1.0571,0.3637
-3.4989,0.1973,0.8326,1.7501,0.6378,-1.3750,0.6131,0.6304,3.8171
-0.6412,-0.7567,0.7323,0.5812,3.1442,3.8243,-0.7369,-0.3266,2.1186
-1.5789,-0.9946,0.9326,0.4469,3.1486,3.2446,1.1624,-0.8595,2.4808
0.6601,-3.8099,-2.5916,-0.6527,-0.4323,2.4598,-1.0673,-0.1759,-0.0013
-2.7331,1.2851,1.7324,-0.6081,0.5359,-1.3472,1.5028,0.0505,2.3170
0.7718,1.9580,-1.4496,-0.8965,-2.6269,0.1599,0.8087,3.1750,-4.4231
0.0847,-1.7527,-1.8513,-0.2303,-1.9164,5.3147,-0.9271,2.1564,-2.8075
-1.2617,-1.5037,0.8812,-1.8517,0.4175,1.6956,1.0493,-1.5603,1.2165
1.4457,0.1563,-1.8940,-0.6535,-1.4939,-0.6357,1.4586,1.0942,-3.2517
-1.7769,-2.2539,0.1701,-0.0097,1.9127,-1.4719,1.2926,-2.2472,4.1991
-0.4325,-0.7608,-0.6047,1.0879,1.5258,2.0497,0.1150,0.5391,0.8062
-1.5453,-1.6483,-0.1711,0.9192,2.1094,-0.0007,0.1885,-0.7901,3.6004
-4.0282,-1.7482,-2.0707,1.1846,-1.1205,-3.5001,0.4546,1.9559,4.2972
-0.9602,-2.4753,-1.1790,0.5077,1.1204,2.8408,0.7264,-0.0604,1.1389
-0.9721,2.3327,4.8150,1.1186,-1.0038,-1.3345,0.0583,-2.8460,0.5781
-0.6700,2.0449,2.8871,0.1317,-0.1853,-2.0400,0.4576,-1.5116,0.7032
0.2115,0.9751,-0.6152,0.7612,2.2005,1.0757,-1.0984,1.8110,0.7598
-2.0296,0.6134,3.4410,1.0927,1.2584,1.3521,-1.4374,-1.5471,3.2295
-1.0483,-1.4432,1.3187,-0.3168,0.8063,0.9510,0.0174,-2.0988,2.1789
-0.5690,-0.7468,-1.7471,0.0706,-0.1764,1.6222,0.9221,1.7711,-0.7896
-0.5736,-1.5902,-1.3581,-0.3309,1.3932,1.0136,0.4508,0.3247,1.3816
-2.2107,2.0693,6.0385,-1.1808,-0.0467,-1.6163,-1.7536,-3.5140,3.7060
0.0527,2.4164,1.7377,0.8422,-0.6587,-1.1496,0.4265,0.0103,-1.1078
-1.6115,3.0286,7.8092,0.3876,-1.8264,0.3592,0.6139,-4.7550,-0.0710
-0.5534,-0.2924,0.3122,0.8099,0.7187,1.4206,1.9522,-0.4831,-0.2617
-1.5876,2.0202,3.6941,0.4786,1.1543,1.9132,-1.8784,-0.4679,2.0356
-0.1396,-1.3435,-2.1541,0.6027,-0.3584,0.6323,0.6483,1.2393,-0.5138
0.1901,0.2394,-3.7225,-1.3760,-1.8236,-2.5521,2.6434,3.1511,-2.6632
0.1625,0.2198,0.2536,0.4432,-0.0168,1.1348,0.9820,-0.0948,-1.1315
-1.1700,-1.1414,-3.3628,-0.7386,-2.5271,2.1648,0.2065,4.0812,-2.0838
-1.4000,-0.0624,-1.6506,1.2775,0.8399,-0.9461,1.4408,1.8731,1.1517
-1.5823,-0.4395,-0.4613,0.5085,2.0016,2.5670,-1.1636,1.7141,2.3357
-1.1106,1.4805,0.0619,1.2108,1.6191,-2.2876,3.6182,0.3308,0.6470
-1.1447,-0.0590,2.7765,-0.3193,0.8547,0.6718,0.3346,-2.4983,1.8816
-1.9074,-0.9068,-2.3442,0.3867,-1.1573,1.1589,2.4973,2.6312,-0.9505
0.9757,0.9890,0.4581,-0.2126,3.2604,2.3459,-1.0779,0.4265,0.5978
-1.9109,-1.4738,0.3332,1.2977,2.3273,0.8225,-1.5648,-0.3712,4.5400
-0.9004,-1.9422,-1.6103,0.1133,1.5584,0.8900,0.9168,0.2901,1.7471
0.8759,2.0199,1.7961,-1.3382,3.0179,2.3273,-1.4115,0.0781,0.4397
-0.8209,-0.0747,0.0973,-1.2926,1.1726,1.0632,1.5115,0.0751,0.4686
-2.2118,-0.7726,-1.5778,-1.8556,0.7057,1.3822,1.8982,2.0831,0.9487
0.4290,0.1091,-4.3336,-0.6368,-1.7923,-3.1164,3.3287,3.2589,-2.9950
1.0922,1.2057,0.3575,-0.0865,-0.8349,1.4003,2.1146,0.1011,-3.6442
2.7511,1.4017,-3.0373,0.2398,-2.3973,-2.0493,2.7172,2.2523,-5.9438
-2.5893,1.2278,0.8834,-1.9877,-1.1249,0.0764,-0.7251,1.9357,1.2127
-1.0200,0.8154,0.4469,1.1412,2.9354,-0.8863,2.1612,-0.2046,2.0466
0.5020,2.0061,1.5290,-0.5295,1.2649,-0.9315,-2.5039,0.1535,1.3074
-1.7687,2.1885,3.9807,0.3577,0.6701,1.0704,-3.0334,-0.4228,2.6991
-1.1771,-3.3076,-1.5363,0.6918,0.3059,6.1219,-0.5431,0.9124,0.2762
-0.7792,4.9539,3.2782,-1.1543,2.4013,1.6553,2.9853,0.9932,-1.5460
0.3600,2.9582,4.4327,0.0916,1.0600,0.1760,-0.4906,-2.2509,0.1135
-1.1902,1.2656,-0.0969,-1.3923,0.5363,-1.8032,2.6496,0.8167,0.2406
0.2478,0.6021,0.5914,-0.1215,1.1124,2.1543,1.0787,-0.0252,-0.9886
-0.4192,2.1524,3.4137,-0.7681,-0.0313,0.0666,-1.1720,-1.2084,0.5182
-0.3942,-0.4726,0.3965,-0.2802,0.3906,1.3158,0.7748,-0.5512,0.0640
-1.1268,-0.9231,0.0981,1.6567,1.5562,0.4293,-0.3051,-0.3415,2.5592
-0.8815,-1.3986,-1.6607,0.2965,1.3433,0.4189,1.1981,0.6861,1.3382
-0.4705,0.0959,-0.0322,0.6946,0.6037,1.3510,2.2794,0.1401,-0.8333
-0.7033,-0.6351,-0.6577,-1.6211,0.6527,-0.1490,-1.9644,0.8739,2.1959
-0.1496,0.1237,-2.0293,-0.6544,-1.8691,-2.2069,2.1245,1.5662,-1.8290
-1.0177,-1.4531,-0.2997,1.9288,0.8765,-0.4719,2.9899,-1.4137,1.0605
-3.0640,4.3149,8.4783,0.7993,-1.7672,-1.5351,-1.0356,-3.5788,2.2102
-0.2133,0.1793,-0.4791,1.5539,2.7095,0.2474,-0.8044,0.7953,2.1756
-2.3181,0.8807,-1.1032,0.1221,0.6657,-1.0476,3.2603,2.2338,0.6415
-2.0042,1.7332,6.2877,2.3700,-1.9430,-0.0444,0.9244,-4.2501,0.5306
1.3812,1.6936,-1.6108,1.2157,-0.2364,-1.3605,3.1678,1.5549,-3.5237
0.2046,1.0932,-0.0936,-0.7043,2.4999,0.9223,-1.4640,1.3630,1.2801
-1.3851,0.6218,3.4114,0.4026,0.4657,0.8921,-0.8256,-2.0473,2.0213
0.8351,-1.2210,-2.0227,-0.8790,0.8833,-0.9334,-0.5993,0.4239,0.7591
-1.6229,2.0820,0.6047,0.0386,0.6068,-0.3229,1.5183,1.7066,0.2676
-1.0717,0.7596,3.1708,-1.2294,1.1213,1.6915,-0.9166,-1.6587,1.7956
0.7525,-1.0487,-1.3692,0.1711,0.4299,-2.5909,3.4829,-1.4495,-0.5668
-0.8116,-2.4883,-2.2028,0.4539,-0.6842,3.0001,0.4197,1.2853,-0.4723
0.1698,2.2059,-0.8939,0.8974,-0.6597,-0.4497,2.1307,2.4488,-2.8278
-1.2831,-1.1872,0.9933,-1.8543,1.5533,1.1214,-0.2001,-1.3441,2.7191
0.8848,-1.8987,-1.3089,-1.3336,3.1575,2.5591,0.0728,-0.5210,1.1240
-0.3630,-0.2851,-1.4171,-0.9832,0.1809,0.4766,1.5241,1.2492,-0.6588
-2.2434,2.2063,0.5397,-0.8989,-1.6543,-1.7292,0.5552,2.3358,0.1048
-1.0307,0.0255,2.9398,-0.5432,0.3962,1.2572,1.6753,-2.7786,0.5946
-0.5802,1.4758,1.5276,-0.0115,-1.1822,-0.0971,0.6246,-0.0180,-1.0282
-1.8192,0.0125,-1.3866,0.1839,0.5682,0.3073,3.0025,1.8715,0.0953
1.2684,1.1085,-1.2848,-0.3704,2.3924,-0.0114,0.5470,1.3996,-0.5152
-1.5175,-1.5275,-2.3832,-1.0535,-1.1605,1.4981,1.6710,2.1517,-0.7214
-1.8352,1.6410,1.2138,-0.2076,-3.1319,0.6064,-2.0691,2.2119,-0.6332
-2.2346,1.1223,4.5891,3.0500,0.0247,1.2256,-1.5932,-2.0913,2.6472
-0.8581,-2.9016,-1.1936,-0.0976,1.8639,1.6912,-0.1176,-0.6874,2.6907
-2.5790,3.3129,4.2169,-1.8149,1.9019,-1.0341,3.1558,-1.3134,1.8134
-3.1816,-2.3080,-3.8997,-0.0671,-2.3597,-1.4324,-1.4352,4.1062,2.5057
-1.3089,-0.2188,-2.1399,0.4050,-0.2443,0.2681,2.0429,2.5067,-0.5356
1.4152,1.1488,-1.9238,0.6865,-2.9922,-0.8615,1.0784,2.2782,-4.5927
0.1925,-1.5023,-3.2712,-1.0977,-2.1288,1.9986,-0.8802,3.0516,-2.1599
-0.5439,0.4887,0.2212,-0.0507,-1.0206,-0.4142,-0.0486,0.5312,-0.2934
-1.3995,-2.3683,-1.3639,1.2966,0.8240,3.9277,0.0587,0.9662,1.0280
-1.6168,0.6187,-0.7823,-0.1865,-2.2715,-0.6126,0.1874,2.3878,-0.6426
0.1862,-1.0644,-2.1445,-1.1995,-0.6919,1.8261,0.3577,1.7321,-1.5563
-2.9860,-1.5480,-1.0372,0.6805,1.9070,1.0112,2.8324,0.7275,2.7667
-3.1390,-2.8922,0.4709,0.6777,2.5854,1.7214,-0.5997,-1.2157,5.7545
0.7576,0.0302,-2.2912,0.0816,-1.8227,1.6665,-0.7080,2.9512,-2.9423
-1.7488,1.8459,-1.2459,0.1374,0.5925,-2.9564,3.3244,2.4877,0.3270
-3.3401,-3.5510,0.5041,-0.6202,2.6172,0.9982,0.7693,-2.2879,6.0055
-2.3308,0.1398,-1.8597,-0.0874,-0.3938,0.4791,3.0857,2.9282,-0.4699
-0.8783,0.4103,1.0556,-0.9402,-0.4242,-0.3065,0.5812,-0.4687,0.3437
0.0868,0.2519,-2.3041,-1.6951,-2.3317,-0.6987,0.7883,2.6248,-2.5402
-2.3105,-2.5235,0.4913,-0.7505,1.9049,0.9945,0.7954,-1.7975,4.0473
-0.4142,-2.6499,-3.5335,0.6621,3.7539,3.3147,-1.5043,2.4659,2.8864
-2.2157,1.4127,6.2532,2.1941,1.2293,3.3417,-3.2406,-2.8517,3.6093
-0.9046,-2.1979,-2.3275,1.9520,-1.0322,3.4542,-0.6745,2.1679,-0.5352
-0.3939,0.4730,0.7541,-0.3870,1.0757,2.1046,-0.8892,0.4846,0.5474
-3.2732,-0.1251,3.6978,-0.3775,1.0098,3.5354,-2.6968,-0.9477,4.2068
-0.2926,0.5267,0.0629,-1.1021,2.1110,-0.1777,3.1272,-0.4137,0.1614
-3.4678,-3.3229,0.1651,0.2139,3.0206,0.9420,0.3831,-1.5880,6.3918
0.9368,2.0312,0.5417,0.1244,-3.6165,-4.4931,2.6317,-0.6134,-3.6555
0.0146,1.2883,-1.1726,0.4630,0.9011,1.8098,0.8867,2.6962,-1.5361
0.3430,0.3799,0.9750,0.7461,-0.5062,1.6855,2.0824,-0.9090,-2.2732
-1.3661,-0.7929,-2.8179,1.6124,-0.1414,-1.4733,1.7360,2.3481,0.6091
0.2767,0.4866,-5.2602,0.1918,-2.4868,-1.9777,2.3935,5.3272,-3.8729
1.8510,0.5929,-1.3766,0.4612,2.0045,0.1708,0.7792,0.7197,-1.2090
0.5365,0.5274,0.9582,-1.1104,2.1127,2.3135,-0.5364,-0.3434,0.2873
0.0259,0.7898,1.2256,-1.7189,0.8645,-0.5986,0.1519,-0.9065,0.6672
-3.1917,-3.7099,-0.1202,0.8385,3.1523,-1.2936,1.4495,-2.6483,6.8636
-1.8916,-0.4330,-0.0806,-1.0331,2.2622,1.7600,1.4306,0.6138,2.0486
1.6585,1.9301,-2.5832,0.6269,-4.8913,-2.7467,1.2496,3.2827,-6.0410
-2.1135,-2.1877,-0.1311,1.8169,2.2819,-0.2275,0.4075,-1.1635,4.5068
-0.1506,-0.0728,1.1365,-0.1454,-0.2326,2.4836,0.4213,-0.6711,-0.9597
-2.4533,-2.9754,0.3220,-0.0735,2.1203,-0.3708,1.1795,-2.4341,4.9352
-2.7775,0.9387,3.2490,-1.4147,0.1579,1.8800,-0.8601,-0.4917,2.3511
-0.7816,-1.2019,-1.4182,2.5936,0.5862,2.7631,-0.0157,1.5326,0.2118
-0.7839,-0.8182,0.0122,0.6020,1.0854,0.0762,2.0734,-0.9443,0.9265
-0.5429,0.2831,2.0435,0.7212,2.2839,1.7614,-1.0392,-1.2276,2.1913
-2.7071,-1.6586,3.4118,0.9949,2.0716,4.0630,-2.0305,-2.5371,4.7404
-0.8006,0.3005,0.9072,-0.4447,2.5981,2.1457,-2.2039,0.5394,2.6999
-0.2437,-1.5227,-1.4552,0.3685,0.1381,3.1780,0.4414,1.0167,-0.7813
-0.2370,-0.1439,1.3394,-1.2821,0.3802,1.9206,-0.7085,-0.8603,0.3963
-1.7334,-1.5104,-0.6401,1.7132,2.5823,1.5387,1.3054,0.0579,2.7462
-1.6276,3.0553,4.9092,2.1145,0.0750,0.4407,-0.5468,-1.3995,1.0552
0.1579,0.2347,1.2108,0.6412,-0.6072,2.5350,0.1831,-0.5222,-1.5541
-0.7475,0.2535,1.5734,0.2499,1.0582,0.1056,-0.4906,-1.0580,1.8312
0.1111,0.6288,0.9546,0.0208,0.0622,2.5498,-0.1879,0.1866,-1.1508
-2.5988,-2.2376,0.5369,1.5420,2.6571,1.3115,-1.4975,-0.8664,5.5895
-0.5369,-4.2764,-1.3385,-0.2378,1.0882,5.7713,-1.1996,-0.6051,1.3300
-0.2888,-1.6858,-0.8240,-1.6248,1.1593,2.6058,-0.2032,0.0805,0.7792
-3.4469,-3.6949,0.2549,-1.8756,3.5101,-0.1260,-1.6538,-1.9032,8.3295
-2.0026,-0.8803,2.3801,0.7997,-1.6379,-0.0986,3.1312,-2.9719,0.2164
-1.7649,-1.0924,-1.9637,0.7192,0.2379,1.2509,1.9057,1.9714,0.3644
-1.5270,-0.6137,-1.3476,0.1908,0.3711,1.2579,1.4966,1.6964,0.3362
0.6687,1.4079,2.3461,0.7653,-0.7233,4.3138,-1.9314,0.0341,-2.2243
-0.4848,-1.2274,-2.6257,0.3106,-0.3774,0.8396,0.3068,2.2032,-0.3543
-2.9911,1.8557,5.3121,-0.4304,-1.3957,-0.1360,-1.5201,-2.0028,2.5853
-3.1979,-0.7772,0.9346,-0.0975,-1.0014,-0.5211,-0.8764,0.1692,3.2492
-0.6530,-0.5376,-0.1122,-1.6642,0.7445,1.1231,2.3249,-0.3596,-0.1744
0.4603,-3.7413,-1.6918,0.3503,0.5440,3.8708,-2.0807,-0.4895,0.9209
0.1725,1.6423,3.1904,0.2482,2.3612,-0.4035,3.6191,-3.2850,0.0072
-0.0648,-0.8135,-1.2342,0.8956,0.9124,0.3303,0.3485,0.5404,0.5485
-1.4847,-1.2622,0.0519,-0.0493,1.7737,0.8217,0.7826,-0.5925,2.5335
0.5641,0.1738,1.2300,-0.2559,-0.7334,1.0033,1.8894,-1.6218,-2.0683
-3.3098,0.7454,6.5465,1.8698,0.8710,3.6613,-1.8304,-3.4205,3.9386
0.8338,1.9938,2.2851,-1.2662,-2.8865,-0.0120,-0.0505,-0.7898,-3.2726
-0.4901,1.6410,-1.5973,0.8956,0.7650,-0.6349,2.3622,2.8054,-1.1376
-1.0155,0.1187,-0.8518,1.1646,-2.3561,0.6181,-1.1162,2.2964,-0.8879
1.0575,0.6419,-2.2509,2.2693,-0.9307,-2.6524,3.2932,1.1449,-2.8458
-0.4064,2.4040,2.0086,1.7724,-0.3180,1.1156,0.2487,0.5549,-1.2829
-0.8684,-1.3215,-0.1893,-1.0403,2.9020,1.1284,0.5230,-0.6984,2.7881
-0.9302,-1.5427,-0.6554,2.2368,1.7232,2.5313,0.2796,0.1926,1.5043
-2.1756,0.1192,-0.9384,-0.4929,0.8170,1.2743,2.6445,1.9864,0.3808
-0.9729,3.1842,2.0399,0.7441,-1.4398,-1.4910,1.6496,0.6775,-1.5606
-0.3050,-0.8250,1.0272,1.5344,-0.3632,1.5685,1.5173,-1.6688,-0.6454
-1.7311,0.0229,-1.0196,2.3422,1.4472,-0.0629,2.6448,1.3205,1.0630
-1.7417,1.0128,0.3170,2.0859,-0.2103,-1.4189,2.1873,0.7101,0.4544
-0.1882,-0.4012,0.1633,-0.3217,0.6906,-0.3258,1.4913,-0.9714,0.3837
-2.0583,-2.9095,0.4620,0.4573,1.0147,0.5142,2.2619,-2.6546,2.9377
-0.5310,-1.3872,0.1441,-0.2068,3.8414,1.0940,0.2089,-1.3512,3.4602
-0.8854,-0.6042,0.7908,-0.0186,0.6355,2.1758,1.1076,-0.7205,0.3105
-0.0586,-1.4785,-0.6343,-0.5960,2.3074,1.1570,-0.2002,-0.5619,1.9646
-0.4584,0.7102,-0.9489,-1.2501,-0.1458,-0.6864,1.1406,1.5505,-0.5734
-1.0855,0.1298,0.5258,1.1591,-0.7294,-1.4370,1.4856,-0.5129,0.3890
-1.6425,1.3549,4.3342,0.5868,0.5824,1.4465,-1.8189,-1.8610,2.3676
-2.1964,-2.5561,-0.5144,0.6475,2.8107,-1.9281,2.4454,-2.0293,4.8661
1.8700,-0.7922,-3.4072,-0.9429,-4.4250,-1.8175,-0.5928,2.1166,-4.1613
-0.6350,-0.3974,0.9955,1.9026,0.2399,2.3747,0.6929,-0.6976,-0.1448
0.8054,-0.6568,-2.6610,-0.7843,-0.7667,-0.3565,-0.4115,1.9673,-1.2100
-2.3642,0.1048,2.0484,-0.3222,-2.4360,1.3741,-2.5305,0.3512,1.2513
-1.3198,-1.8907,0.6542,1.2906,0.8201,0.2965,1.7747,-2.2273,1.9785
-0.2852,-0.2555,1.5510,0.1918,1.6614,1.5702,-0.3849,-1.4779,1.4806
1.4619,1.8939,0.2810,0.3080,0.8554,0.3653,2.5738,0.0801,-2.8979
